name,achievements,genre,mature_content,original_price,totalComments,posProp,free,discount,multi_player,trading_cards,online,controller,cloud,totalLan,English,Chinese,Russian,Spanish,Portuguese,German,review
Shadows of Adam,32,RPG,False,14.99,104,94,False,Zero,False,True,False,True,True,1,True,False,False,False,False,False,True
Nights of Azure,49,RPG,False,29.99,481,68,False,Zero,False,False,False,True,False,2,True,False,False,False,False,False,True
The Age of Decadence,109,RPG,False,14.99,1917,81,False,Zero,False,True,False,False,True,3,True,False,True,True,False,False,True
HEARTBEAT,34,RPG,False,14.99,152,97,False,Zero,False,True,False,True,True,1,True,False,False,False,False,False,True
Atelier Sophie: The Alchemist of the Mysterious Book,45,RPG,False,29.99,1221,88,False,Zero,False,False,False,True,False,2,True,False,False,False,False,False,True
Disgaea PC / 魔界戦記ディスガイア PC,30,RPG,False,14.99,2249,87,False,Zero,False,True,False,True,True,4,True,False,False,False,False,False,True
Torchlight,66,RPG,False,14.99,3012,91,False,Zero,False,False,False,False,True,1,True,False,False,False,False,False,True
Echoes of Aetheria,32,RPG,False,14.99,71,90,False,Zero,False,True,False,True,True,2,True,False,False,False,False,False,True
Overlord™: Raising Hell,0,RPG,False,9.99,749,91,False,Zero,False,False,False,True,False,5,True,False,False,True,False,True,True
Cyberdimension Neptunia: 4 Goddesses Online | 四女神オンライン CYBER DIMENSION NEPTUNE | 四女神ONLINE 幻次元遊戲戰機少女,50,RPG,False,39.99,3014,86,False,Zero,True,True,True,True,True,3,True,False,False,False,False,False,True
Child of Light,0,RPG,False,14.99,9580,92,False,Zero,False,False,False,True,False,8,True,False,True,True,True,True,True
Jade Empire™: Special Edition,0,RPG,False,14.99,1011,74,False,Zero,False,False,False,True,False,5,True,False,False,True,False,True,True
Atelier Totori ~The Adventurer of Arland~ DX - トトリのアトリエ ～アーランドの錬金術士２～ DX,29,RPG,False,39.99,54,79,False,Zero,False,False,False,True,True,4,True,True,False,False,False,False,True
The Dungeon of Lulu Farea,0,RPG,False,12.99,71,92,False,Zero,False,False,False,False,True,3,True,True,False,False,False,False,True
Superdimension Neptune VS Sega Hard Girls - Deluxe Pack | デラックスセット | 數位附錄套組,0,RPG,False,6.99,10,90,False,Zero,False,True,False,True,True,3,True,False,False,False,False,False,True
Avernum 6,0,RPG,False,4.99,32,90,False,Zero,False,False,False,False,False,1,True,False,False,False,False,False,True
Enclave,0,RPG,False,4.99,1346,73,False,Zero,False,True,False,False,True,5,True,False,False,True,False,True,True
Last Dream,236,RPG,False,9.99,356,85,False,Zero,False,True,False,True,True,1,True,False,False,False,False,False,True
